BUG_ID,STATUS,BUG_REPORTER,PROJECT,COMPONENT,VERSION,HW,OS,PRIORITY,SEVERITY,ASSIGNEE,CHG_ASSIGNEE
143423,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P1,critical,junouyang,1
143426,resolved:fixed,weiwang,birt,build,uns,pc,linux,P2,normal,xiaoyinggu,1
143506,closed:fixed,cdeadministration,birt,chart,2.1,pc,linux-gtk,P3,minor,zhiqiangqian,1
143508,closed:fixed,cdeadministration,birt,chart,2.1,pc,linux-gtk,P3,normal,zhiqiangqian,1
143510,resolved:fixed,tiagomacedo,birt,dataaccess,2,pc,linux,P3,trivial,max,1
143515,resolved:fixed,chengyeelin,birt,data,2.1,pc,windows xp,P3,normal,mingxiawu,1
143598,closed:duplicate,cdeadministration,birt,reportviewer,2.1,pc,linux-gtk,P3,major,xuelanli,1
143623,resolved:fixed,ianachatalbasheva,birt,chart,2.1,pc,windows 2000,P2,normal,davidmichonneau,1
143629,resolved:fixed,kelvinchu,birt,data,2.1,pc,all,P3,normal,jluo,1
143635,closed:fixed,liwenchen,birt,chart,uns,pc,windows xp,P3,normal,yulinwang,1
143636,resolved:duplicate,jasonweathersby,birt,reportviewer,2.1,pc,windows xp,P3,normal,wenbinhe,1
143637,closed:fixed,liwenchen,birt,reportdesigner,uns,pc,windows xp,P3,normal,yueqianwang,1
143639,closed:fixed,liwenchen,birt,chart,uns,pc,windows xp,P3,normal,yulinwang,1
143640,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P3,enhancement,weizhao(shang),1
143641,resolved:duplicate,mikestrodesmith,birt,reportviewer,2,pc,linux,P3,major,xuelanli,1
143642,closed:fixed,fangxu,birt,chart,2,pc,windows xp,P3,normal,davidmichonneau,1
143643,closed:wontfix,liwenchen,birt,reportdesigner,uns,pc,windows xp,P3,enhancement,wangqiangsheng,1
143644,closed:fixed,shashahu,birt,reportengine,uns,pc,windows xp,P3,normal,weizhao(shang),1
143645,closed:wontfix,liwenchen,birt,reportdesigner,uns,pc,windows xp,P2,normal,birtreportdesigner,0
143646,closed:fixed,fangxu,birt,chart,2,pc,windows xp,P3,normal,yulinwang,1
143654,closed:fixed,fangxu,birt,chart,2,pc,windows xp,P3,minor,yulinwang,1
143656,closed:fixed,shashahu,birt,reportviewer,uns,pc,windows xp,P2,normal,jerrycheng,1
143659,closed:fixed,suelee,birt,reportdesigner,2.1,pc,windows xp,P2,critical,dazhenggao,1
143660,closed:invalid,suelee,birt,reportdesigner,2.1,pc,windows xp,P3,critical,wangqiangsheng,1
143662,closed:fixed,ysun,birt,report,2,pc,all,P3,normal,ricklu,1
143663,closed:fixed,liwenchen,birt,reportviewer,uns,pc,windows xp,P3,normal,jerrycheng,1
143664,closed:fixed,ysun,birt,reportdesigner,2,pc,linux,P3,major,wangqiangsheng,1
143665,closed:invalid,liwenchen,birt,report,uns,pc,windows xp,P3,normal,birtreportinbox,0
143668,closed:wontfix,fangxu,birt,chart,2,pc,windows xp,P3,normal,zhiqiangqian,1
143671,closed:fixed,ysun,birt,reportviewer,2,pc,linux,P3,blocker,jerrycheng,1
143672,closed:worksforme,jianzhou,birt,data,uns,pc,windows xp,P3,normal,mingxiawu,1
143678,closed:duplicate,fangxu,birt,reportengine,2,pc,windows xp,P3,normal,weiyan,1
143685,resolved:wontfix,suelee,birt,chart,2.1,pc,windows xp,P3,normal,davidmichonneau,1
143689,closed:fixed,sheldonleeloy,birt,chart,2.1,all,all,P3,normal,sheldonleeloy,1
143745,resolved:fixed,ianachatalbasheva,birt,chart,2.1,pc,windows 2000,P3,normal,davidmichonneau,1
143754,closed:fixed,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P3,major,wangqiangsheng,1
143775,closed:invalid,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P2,major,yasuodoshiro,1
143809,resolved:fixed,garyxue,birt,report,2.1,pc,windows 2000,P3,normal,jiayingliu,1
143810,resolved:duplicate,garyxue,birt,report,2.1,pc,windows 2000,P3,normal,jiayingliu,1
143816,resolved:fixed,diana.peh,birt,data,2.1,pc,windows 2000,P2,normal,linzhu,1
143825,resolved:fixed,garyxue,birt,reportengine,2.1,pc,windows 2000,P2,normal,weiyan,0
143830,resolved:fixed,garyxue,birt,reportengine,2.1,pc,windows 2000,P3,normal,liangyu,1
143845,closed:duplicate,cdeadministration,birt,reportviewer,2.1,pc,linux-gtk,P2,major,xuelanli,1
143846,closed:invalid,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P2,normal,yasuodoshiro,1
143859,resolved:fixed,chenghsiyang,birt,report,2.1,pc,windows xp,P2,normal,ricklu,1
143861,resolved:fixed,ericfreeman,birt,reportengine,2.1,pc,windows xp,P3,normal,gangliu,1
143864,closed:fixed,cdeadministration,birt,data,2.1,pc,linux-gtk,P2,major,max,1
143873,resolved:fixed,kelvinchu,birt,reportviewer,2.1,pc,all,P2,normal,ivyli,1
143877,closed:fixed,suelee,birt,documentation,2.1,pc,windows xp,P3,normal,jasonweathersby,0
143880,closed:wontfix,ysun,birt,reportdesigner,2,pc,windows xp,P3,enhancement,wangqiangsheng,1
143884,resolved:fixed,chenghsiyang,birt,reportengine,2.1,pc,windows xp,P2,normal,liangyu,1
143886,closed:duplicate,jianzhou,birt,reportdesigner,uns,pc,windows xp,P2,normal,birtreportdesigner,1
143888,closed:fixed,liwenchen,birt,reportviewer,uns,pc,windows xp,P2,major,ivyli,1
143889,closed:fixed,jianzhou,birt,data,uns,pc,windows xp,P2,normal,xiaofengzhang,1
143890,closed:fixed,ysun,birt,reportviewer,2,pc,windows xp,P2,critical,xuelanli,1
143891,closed:fixed,fangxu,birt,reportviewer,2,pc,windows xp,P2,normal,xuelanli,1
143892,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P3,normal,junouyang,1
143893,closed:fixed,liwenchen,birt,chart,uns,pc,windows xp,P3,normal,yulinwang,1
143896,closed:invalid,sissizhu,birt,reportengine,2,pc,windows xp,P2,major,linzhu,1
143897,resolved:wontfix,suelee,birt,reportdesigner,2.1,pc,windows xp,P3,normal,wangqiangsheng,1
143898,closed:fixed,liwenchen,birt,report,uns,pc,windows xp,P2,major,ivyli,1
143899,resolved:fixed,suelee,birt,reportdesigner,2.1,pc,windows xp,P2,normal,dazhenggao,1
143901,closed:fixed,sissizhu,birt,data,2,pc,windows xp,P2,normal,max,1
143905,closed:fixed,sissizhu,birt,chart,2,pc,windows xp,P1,minor,yulinwang,1
143906,closed:duplicate,suelee,birt,reportdesigner,2.1,pc,windows xp,P3,normal,dazhenggao,1
143907,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P3,normal,gangliu,1
143908,closed:worksforme,sissizhu,birt,chart,2,pc,windows xp,P5,normal,davidmichonneau,1
143909,closed:fixed,liwenchen,birt,reportdesigner,uns,pc,windows xp,P3,normal,wangqiangsheng,1
143910,resolved:wontfix,suelee,birt,reportengine,2.1,pc,windows xp,P3,normal,liangyu,1
143921,closed:fixed,liwenchen,birt,chart,uns,pc,windows xp,P1,normal,yulinwang,1
143922,closed:fixed,shashahu,birt,reportviewer,uns,pc,windows xp,P3,major,ivyli,1
143923,closed:duplicate,sissizhu,birt,report,2,pc,windows xp,P3,normal,xingjiehe,1
143925,closed:invalid,suelee,birt,reportdesigner,2.1,pc,windows xp,P3,normal,wangqiangsheng,1
143926,closed:fixed,shashahu,birt,reportviewer,uns,pc,windows xp,P3,normal,jerrycheng,1
143943,resolved:fixed,derspunk,birt,reportdesigner,2.1,pc,windows xp,P2,normal,wangqiangsheng,1
143962,closed:fixed,cdeadministration,birt,reportviewer,2.1,pc,linux-gtk,P4,minor,yasuodoshiro,1
143964,closed:wontfix,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P3,major,wangqiangsheng,1
143970,closed:fixed,cdeadministration,birt,chart,2.1,pc,linux-gtk,P3,normal,yulinwang,1
143971,closed:invalid,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P1,major,yasuodoshiro,1
143975,closed:fixed,cdeadministration,birt,chart,2.1,pc,linux-gtk,P1,normal,yulinwang,1
144001,resolved:fixed,garyxue,birt,reportdesigner,2.1,pc,windows 2000,P3,normal,yuejiechen,1
144008,closed:duplicate,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P3,major,yueqianwang,1
144040,resolved:fixed,chenghsiyang,birt,reportengine,2.1,pc,windows xp,P3,enhancement,liangyu,1
144054,resolved:fixed,yasuodoshiro,birt,build,2.1,pc,all,P2,normal,xiaoyinggu,1
144060,closed:fixed,xiaoyinggu,birt,chart,uns,pc,windows xp,P1,blocker,birtchartinbox,0
144066,closed:fixed,xiaoyinggu,birt,chart,uns,pc,windows xp,P1,blocker,birtchartinbox,0
144077,resolved:fixed,haopan,birt,chart,2.1,all,windows xp,P1,major,davidmichonneau,1
144080,resolved:invalid,haopan,birt,chart,2.1,pc,windows xp,P5,normal,davidmichonneau,1
144081,resolved:fixed,hollydevereux,birt,reportengine,2,pc,all,P3,normal,junouyang,1
144091,closed:invalid,suelee,birt,chart,2.1,pc,windows xp,P3,normal,birtchartinbox,0
144092,closed:fixed,liwenchen,birt,reportdesigner,uns,pc,windows xp,P3,normal,yueqianwang,1
144093,closed:fixed,suelee,birt,build,2.1,pc,windows xp,P1,critical,xiaoyinggu,1
144094,closed:fixed,shashahu,birt,data,uns,pc,windows xp,P2,normal,linzhu,1
144097,closed:fixed,ysun,birt,reportengine,2,pc,windows xp,P3,normal,yuchen,1
144102,resolved:invalid,jasonweathersby,birt,build,2.1,pc,windows xp,P3,normal,xiaoyinggu,1
144103,resolved:invalid,jasonweathersby,birt,reportengine,2.1,pc,windows xp,P3,normal,birtreportengineinbox,0
144105,closed:fixed,shashahu,birt,reportengine,uns,pc,windows xp,P3,major,junouyang,1
144106,closed:fixed,shashahu,birt,reportviewer,uns,pc,windows xp,P3,normal,jerrycheng,1
144107,closed:fixed,fangxu,birt,documentation,2,pc,windows xp,P3,normal,janetatchell,1
144108,closed:fixed,suelee,birt,chart,2.1,pc,windows xp,P1,normal,yulinwang,1
144109,closed:fixed,fangxu,birt,documentation,2,pc,windows xp,P3,normal,janetatchell,1
144110,closed:invalid,sissizhu,birt,reportviewer,2,pc,windows xp,P3,normal,jerrycheng,1
144111,resolved:fixed,suelee,birt,chart,2.1,pc,windows xp,P3,normal,hankchristensen,1
144112,closed:fixed,sissizhu,birt,reportviewer,2,pc,windows xp,P3,normal,jerrycheng,1
144113,closed:fixed,shashahu,birt,reportdesigner,uns,pc,windows xp,P3,normal,shashahu,1
144114,resolved:wontfix,suelee,birt,reportdesigner,2.1,pc,windows xp,P3,normal,chenchao,1
144115,closed:fixed,suelee,birt,chart,2.1,pc,windows xp,P3,normal,yulinwang,1
144117,closed:fixed,suelee,birt,chart,2.1,pc,windows xp,P1,normal,ninali,1
144118,closed:fixed,suelee,birt,chart,2.1,pc,windows xp,P1,normal,ninali,1
144147,closed:fixed,sissizhu,birt,reportdesigner,2,pc,windows xp,P3,major,yuejiechen,1
144148,closed:fixed,shashahu,birt,reportdesigner,uns,pc,windows xp,P4,normal,wangqiangsheng,1
144149,closed:fixed,rockyu,birt,reportviewer,uns,pc,windows xp,P3,normal,jerrycheng,1
144151,closed:fixed,shashahu,birt,reportdesigner,uns,pc,windows xp,P3,normal,yueqianwang,1
144152,closed:duplicate,xiangli,birt,reportdesigner,uns,pc,windows xp,P3,normal,birtreportdesigner,0
144153,closed:fixed,xiangli,birt,reportviewer,uns,pc,windows xp,P3,normal,birtreportviewer,1
144154,closed:fixed,suelee,birt,reportdesigner,2.1,pc,windows xp,P4,normal,wangqiangsheng,1
144156,closed:fixed,fangxu,birt,chart,2,pc,windows xp,P1,normal,ninali,1
144157,closed:fixed,fangxu,birt,chart,2,pc,windows xp,P1,normal,yulinwang,1
144158,closed:fixed,fangxu,birt,chart,2.1,pc,windows xp,P1,normal,yulinwang,1
144159,closed:fixed,fangxu,birt,chart,2.1,pc,windows xp,P1,normal,yulinwang,1
144160,closed:fixed,fangxu,birt,chart,2.1,pc,windows xp,P1,normal,yulinwang,1
144162,closed:fixed,fangxu,birt,chart,2.1,pc,windows xp,P1,normal,ninali,1
144163,closed:fixed,fangxu,birt,chart,2.1,pc,windows xp,P1,normal,ninali,1
144164,resolved:wontfix,ysun,birt,reportdesigner,2,pc,windows xp,P3,normal,frankzhang,1
144165,closed:fixed,sissizhu,birt,reportdesigner,2,pc,windows xp,P1,enhancement,hongchanglin,1
144166,closed:fixed,suelee,birt,data,2.1,pc,windows xp,P2,enhancement,max,1
144167,closed:fixed,sissizhu,birt,data,2,pc,windows xp,P2,major,mingxiawu,1
144168,closed:fixed,ysun,birt,chart,2,pc,windows xp,P1,normal,ninali,1
144169,closed:fixed,suelee,birt,reportdesigner,2.1,pc,windows xp,P3,normal,yueqianwang,1
144170,closed:worksforme,sissizhu,birt,data,2,pc,windows xp,P2,major,linzhu,1
144171,closed:duplicate,ysun,birt,reportdesigner,2,pc,windows xp,P3,normal,birtreportdesigner,0
144172,closed:fixed,sissizhu,birt,reportviewer,2,pc,windows xp,P2,major,jerrycheng,1
144173,resolved:fixed,suelee,birt,reportdesigner,2.1,pc,windows xp,P3,normal,frankzhang,1
144176,closed:fixed,ysun,birt,reportdesigner,2,pc,windows xp,P1,normal,frankzhang,1
144177,closed:fixed,fangxu,birt,reportdesigner,2.1,pc,windows xp,P3,normal,wangqiangsheng,1
144178,closed:fixed,ysun,birt,reportdesigner,2,pc,windows xp,P1,normal,frankzhang,1
144179,closed:fixed,zhenzhongfei,birt,data,uns,pc,windows xp,P2,normal,mingxiawu,1
144181,closed:fixed,ysun,birt,reportdesigner,2,pc,windows xp,P3,enhancement,frankzhang,1
144182,closed:fixed,suelee,birt,reportdesigner,2.1,pc,windows xp,P3,normal,dazhenggao,1
144184,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P2,major,yuchen,1
144186,closed:fixed,fangxu,birt,reportdesigner,2.1,pc,windows xp,P4,normal,wangqiangsheng,1
144188,closed:fixed,ysun,birt,reportdesigner,2,pc,windows xp,P1,normal,frankzhang,1
144189,resolved:fixed,ricklu,birt,reportdesigner,2.1,pc,windows xp,P3,normal,frankzhang,1
144190,closed:fixed,ysun,birt,reportdesigner,2,pc,windows xp,P1,normal,frankzhang,1
144191,resolved:fixed,yulinwang,birt,chart,2,pc,windows xp,P3,normal,yulinwang,1
144192,closed:duplicate,suelee,birt,reportdesigner,2.1,pc,windows xp,P3,normal,birtreportdesigner,0
144193,closed:duplicate,fangxu,birt,reportdesigner,2.1,pc,windows xp,P3,normal,birtreportdesigner,0
144194,resolved:wontfix,ysun,birt,reportdesigner,2.1,pc,windows xp,P5,normal,frankzhang,1
144195,closed:fixed,sissizhu,birt,reportdesigner,2,pc,windows xp,P1,enhancement,frankzhang,1
144196,closed:fixed,ysun,birt,reportdesigner,2.1,pc,windows xp,P1,normal,frankzhang,1
144198,closed:fixed,suelee,birt,reportdesigner,2.1,pc,windows xp,P3,normal,yueqianwang,1
144199,closed:fixed,suelee,birt,reportdesigner,2.1,pc,windows xp,P3,normal,yueqianwang,1
144320,closed:fixed,sheldonleeloy,birt,chart,uns,all,all,P3,normal,zhiqiangqian,1
144337,closed:fixed,ysun,birt,reportdesigner,2.1,pc,windows xp,P4,critical,yueqianwang,1
144339,closed:invalid,sissizhu,birt,data,2,pc,windows xp,P3,normal,mingxiawu,1
144340,closed:duplicate,fangxu,birt,reportengine,2.1,pc,windows xp,P5,normal,weiyan,1
144341,verified:fixed,frankzhang,birt,data,2.1,pc,windows xp,P2,normal,max,1
144343,closed:fixed,fangxu,birt,reportengine,2.1,pc,windows xp,P3,normal,junouyang,1
144345,closed:fixed,ysun,birt,reportdesigner,2.1,pc,windows xp,P1,major,wangqiangsheng,1
144346,closed:fixed,sissizhu,birt,data,2,pc,windows xp,P3,normal,max,1
144347,closed:invalid,liwenchen,birt,reportengine,uns,pc,windows xp,P3,normal,weiwang,1
144348,closed:fixed,suelee,birt,reportdesigner,2.1,pc,windows xp,P4,normal,wangqiangsheng,1
144349,closed:fixed,liwenchen,birt,chart,uns,pc,windows xp,P3,normal,yulinwang,1
144353,closed:fixed,suelee,birt,reportviewer,2.1,pc,windows xp,P3,normal,jerrycheng,1
144356,closed:fixed,shashahu,birt,reportdesigner,uns,pc,windows xp,P1,enhancement,frankzhang,1
144364,resolved:invalid,prateek,birt,chart,uns,sun,solaris-motif,P3,major,davidmichonneau,1
144365,closed:fixed,suelee,birt,reportviewer,2.1,pc,windows xp,P3,normal,jerrycheng,1
144366,closed:worksforme,fangxu,birt,chart,2.1,pc,windows xp,P5,normal,zhiqiangqian,1
144368,closed:invalid,sissizhu,birt,reportviewer,2,pc,windows xp,P3,major,birtreportviewer,0
144369,closed:fixed,suelee,birt,reportdesigner,2.1,pc,windows xp,P4,normal,frankzhang,1
144370,closed:fixed,suelee,birt,reportdesigner,2.1,pc,windows xp,P1,normal,frankzhang,1
144371,closed:fixed,ysun,birt,reportengine,2.1,pc,windows xp,P3,major,yuchen,1
144373,closed:invalid,fangxu,birt,chart,2.1,pc,windows xp,P1,normal,davidmichonneau,1
144374,closed:fixed,suelee,birt,reportdesigner,2.1,pc,windows xp,P3,enhancement,dazhenggao,1
144376,closed:invalid,sissizhu,birt,reportengine,2,pc,windows xp,P3,normal,weiwang,1
144378,closed:fixed,sissizhu,birt,reportdesigner,2,pc,windows xp,P2,enhancement,hongchanglin,1
144379,closed:invalid,ysun,birt,reportengine,2.1,pc,windows xp,P2,major,junouyang,1
144381,closed:wontfix,fangxu,birt,reportdesigner,2.1,pc,windows xp,P3,normal,birtreportdesigner,0
144383,new:---,liwenchen,birt,reportengine,uns,pc,windows xp,P3,enhancement,garyxue,1
144384,closed:fixed,ysun,birt,reportdesigner,2.1,pc,windows xp,P1,major,frankzhang,1
144385,closed:fixed,suelee,birt,reportdesigner,2.1,pc,windows xp,P3,normal,yueqianwang,1
144387,closed:fixed,ysun,birt,reportdesigner,2.1,pc,windows xp,P1,major,frankzhang,1
144388,resolved:wontfix,ysun,birt,reportdesigner,2.1,pc,windows xp,P3,enhancement,birtreportdesigner,0
144390,resolved:wontfix,ysun,birt,reportdesigner,2.1,pc,windows xp,P5,normal,frankzhang,1
144392,closed:worksforme,sissizhu,birt,data,2,pc,windows xp,P2,normal,linzhu,1
144394,resolved:wontfix,ysun,birt,reportdesigner,2.1,pc,windows xp,P3,normal,birtreportdesigner,0
144398,closed:fixed,ysun,birt,data,2.1,pc,windows xp,P2,normal,max,1
144399,new:---,sissizhu,birt,report,2,pc,windows xp,P3,enhancement,ivyli,1
144401,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P3,normal,gangliu,1
144402,closed:fixed,shashahu,birt,reportviewer,uns,pc,windows xp,P3,normal,xuelanli,1
144403,closed:fixed,zhenzhongfei,birt,data,uns,pc,windows xp,P2,normal,mingxiawu,1
144474,resolved:fixed,andreasgoetz,birt,report,2.1,pc,windows xp,P3,normal,janetatchell,1
144476,closed:fixed,cdeadministration,birt,chart,2.1,pc,linux-gtk,P1,major,yulinwang,1
144479,resolved:fixed,davidmichonneau,birt,build,2,all,all,P3,normal,xiaoyinggu,1
144487,closed:fixed,cdeadministration,birt,chart,2.1,pc,linux-gtk,P1,normal,yulinwang,1
144488,closed:worksforme,cdeadministration,birt,reportviewer,2.1,pc,linux-gtk,P3,major,xuelanli,1
144489,closed:fixed,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P4,minor,yueqianwang,1
144511,closed:fixed,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P4,major,yueqianwang,1
144519,closed:fixed,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P4,minor,yueqianwang,1
144521,resolved:invalid,jasonweathersby,birt,reportengine,2.1,pc,windows xp,P2,normal,weiwang,1
144538,resolved:fixed,cdeadministration,birt,chart,2.1,pc,linux-gtk,P2,major,zhiqiangqian,1
144554,resolved:worksforme,nikulsuthar,birt,reportviewer,2.1,pc,windows 2000,P2,major,xuelanli,1
144567,resolved:fixed,derspunk,birt,reportviewer,2.1,pc,windows xp,P1,normal,xuelanli,1
144571,resolved:invalid,diana.peh,birt,data,2.1,pc,windows 2000,P3,normal,garyxue,1
144575,resolved:fixed,diana.peh,birt,data,2.1,pc,windows 2000,P2,normal,mingxiawu,1
144576,closed:duplicate,shashahu,birt,reportviewer,uns,pc,windows xp,P3,normal,jerrycheng,1
144577,closed:fixed,liwenchen,birt,reportviewer,2,pc,linux,P3,normal,jerrycheng,1
144578,closed:fixed,liwenchen,birt,reportviewer,2,pc,linux,P3,critical,jerrycheng,1
144579,closed:invalid,liwenchen,birt,reportviewer,2,pc,linux,P2,normal,ivyli,1
144580,closed:invalid,liwenchen,birt,reportengine,2,pc,windows xp,P2,normal,liangyu,1
144585,closed:fixed,xiangli,birt,reportengine,uns,pc,windows xp,P3,normal,qingweisong,1
144586,closed:fixed,liwenchen,birt,reportviewer,uns,pc,all,P2,normal,ivyli,1
144590,closed:fixed,suelee,birt,reportdesigner,2.1,pc,windows xp,P3,normal,wangqiangsheng,1
144591,closed:fixed,suelee,birt,chart,2.1,pc,windows xp,P1,normal,ninali,1
144593,closed:fixed,suelee,birt,data,2.1,pc,windows xp,P3,normal,mingxiawu,1
144598,closed:fixed,liwenchen,birt,reportviewer,uns,pc,linux,P3,normal,jerrycheng,1
144608,closed:fixed,liwenchen,birt,reportdesigner,uns,pc,linux,P3,normal,frankzhang,1
144611,closed:fixed,xiangli,birt,data,uns,pc,windows xp,P1,major,jluo,1
144613,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P3,normal,gangliu,1
144639,resolved:fixed,masibonge,birt,reportengine,uns,pc,linux,P3,normal,gangliu,1
144647,closed:fixed,cdeadministration,birt,dataaccess,2.1,pc,linux-gtk,P2,normal,linzhu,1
144648,closed:fixed,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P3,major,yasuodoshiro,1
144654,closed:wontfix,kaihofmann,birt,build,2,pc,windows xp,P1,blocker,jasonweathersby,1
144677,closed:fixed,sheldonleeloy,birt,chart,2.1,all,all,P2,enhancement,yulinwang,1
144735,closed:fixed,sheldonleeloy,birt,chart,2.1,all,all,P1,normal,zhiqiangqian,1
144738,closed:fixed,sheldonleeloy,birt,report,2.1,all,all,P3,enhancement,wenbinhe,1
144754,resolved:fixed,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P3,major,yasuodoshiro,1
144802,resolved:wontfix,jasonweathersby,birt,reportdesigner,2.1,pc,windows xp,P3,normal,birtreportdesigner,0
144803,resolved:fixed,chengyeelin,birt,build,2.1,pc,windows xp,P2,normal,xiaoyinggu,1
144821,closed:fixed,etiennelacombe,birt,build,2.1,pc,windows all,P2,blocker,xiaoyinggu,1
144825,closed:fixed,juzhu,birt,reportdesigner,uns,pc,windows xp,P3,critical,wangqiangsheng,1
144827,closed:duplicate,xiangli,birt,reportdesigner,uns,pc,windows xp,P3,major,birtreportdesigner,1
144829,closed:fixed,xiangli,birt,reportviewer,uns,pc,windows xp,P1,major,jerrycheng,1
144832,closed:duplicate,xiangli,birt,reportdesigner,uns,pc,windows xp,P3,normal,birtreportdesigner,0
144833,closed:duplicate,xiangli,birt,reportdesigner,uns,pc,windows xp,P3,normal,birtreportdesigner,0
144835,closed:fixed,xiangli,birt,reportviewer,uns,pc,windows xp,P4,normal,ivyli,1
144836,resolved:wontfix,harinair,birt,reportviewer,2,pc,windows xp,P3,normal,birtreportviewer,1
144837,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P2,major,junouyang,1
144840,closed:fixed,xiangli,birt,reportviewer,uns,pc,windows xp,P3,normal,jerrycheng,1
144844,closed:fixed,liwenchen,birt,data,uns,pc,windows xp,P2,normal,mingxiawu,1
144845,closed:fixed,ysun,birt,chart,2.1,pc,windows xp,P3,normal,zhiqiangqian,1
144847,closed:fixed,juzhu,birt,data,uns,pc,windows xp,P3,normal,xiaofengzhang,1
144848,closed:duplicate,juzhu,birt,data,uns,pc,windows xp,P3,normal,birtdatainbox,0
144849,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P2,major,junouyang,1
144853,closed:fixed,liwenchen,birt,reportengine,uns,pc,windows xp,P3,normal,weiwang,1
144856,closed:duplicate,sissizhu,birt,data,2,pc,windows xp,P3,normal,linzhu,1
144859,resolved:fixed,ricklu,birt,testsuite,2.1,pc,windows xp,P3,normal,birttestsuite,0
144895,closed:fixed,kitlo,birt,build,2.1,pc,windows xp,P2,major,xiaoyinggu,1
144897,resolved:wontfix,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P3,major,yuejiechen,1
144912,new:---,diana.peh,birt,reportdesigner,2.1,pc,windows 2000,P3,normal,wenbinhe,1
144930,closed:invalid,cdeadministration,birt,reportviewer,2.1,pc,linux-gtk,P3,normal,birtreportviewer,0
144931,resolved:fixed,mikeboyersmith,birt,data,2.1,pc,windows xp,P2,critical,linzhu,1
144934,closed:fixed,cdeadministration,birt,data,2.1,pc,linux-gtk,P2,major,linzhu,1
144937,closed:invalid,cdeadministration,birt,reportdesigner,2.1,pc,linux-gtk,P3,critical,birtreportdesigner,0
144969,resolved:fixed,davidmichonneau,birt,build,2,all,all,P2,critical,xiaoyinggu,1
144971,resolved:invalid,krishnavenkatraman,birt,reportdesigner,2.1,pc,windows xp,P3,normal,birtreportdesigner,0
144997,closed:wontfix,cdeadministration,birt,chart,2.1,pc,linux-gtk,P3,major,davidmichonneau,1
145005,resolved:fixed,chenghsiyang,birt,data,2.1,pc,windows xp,P3,normal,linzhu,1
145011,closed:fixed,suelee,birt,chart,2.1,pc,windows xp,P3,blocker,birtchartinbox,0
145012,resolved:fixed,zhiqiangqian,birt,build,2,all,all,P3,normal,yasuodoshiro,1
145017,resolved:invalid,krishnavenkatraman,birt,reportengine,2.1,pc,windows xp,P3,normal,liangyu,1
145019,closed:duplicate,shashahu,birt,reportviewer,uns,pc,windows xp,P3,blocker,jerrycheng,1
145021,resolved:fixed,wangqiangsheng,birt,reportdesigner,2.1,pc,windows xp,P3,enhancement,wangqiangsheng,0
145022,resolved:fixed,wangqiangsheng,birt,data,2.1,pc,windows xp,P2,normal,mingxiawu,1
145023,closed:worksforme,xiangli,birt,data,uns,pc,windows xp,P3,normal,max,1
145043,resolved:fixed,bozorich,birt,reportdesigner,2.1,pc,windows xp,P3,normal,birtreportdesigner,0
145098,closed:fixed,sheldonleeloy,birt,dataaccess,2.1,all,all,P2,major,linzhu,1
145111,resolved:fixed,honwengyee,birt,reportviewer,2.1,pc,windows xp,P3,normal,jerrycheng,1
145116,closed:fixed,cdeadministration,birt,reportviewer,2.1,pc,linux-gtk,P3,major,jerrycheng,1
145133,resolved:invalid,fahmida,birt,converters,uns,pc,windows me,P3,critical,birtconverterinbox,0
145144,resolved:fixed,davidmichonneau,birt,chart,2,all,all,P3,major,sheldonleeloy,0
145160,resolved:worksforme,krishnavenkatraman,birt,reportdesigner,2.1,pc,windows xp,P4,normal,wangqiangsheng,1
145161,resolved:fixed,krishnavenkatraman,birt,report,2.1,pc,windows xp,P3,normal,xuelanli,1
145163,resolved:worksforme,krishnavenkatraman,birt,chart,2.1,pc,windows xp,P3,normal,zhiqiangqian,1
145184,new:---,krishnavenkatraman,birt,chart,2.1,pc,windows xp,P3,enhancement,birtchartinbox,0
145216,resolved:fixed,derspunk,birt,dataaccess,2.1,pc,windows xp,P3,normal,max,1
145219,closed:fixed,kitlo,birt,build,2.1,pc,windows xp,P1,major,xiaoyinggu,1
145230,resolved:fixed,dagrende,birt,reportviewer,2.1,pc,linux-gtk,P3,critical,ivyli,1
