CHG_PROJECT,CHG_COMPONENT,CHG_VERSION,CHG_HW,CHG_OS,CHG_PRIORITY,CHG_SEVERITY,CHG_ASSIGNEE,BUG_ID,BUG_REPORTER,PROJECT,COMPONENT,VERSION,HW,OS,PRIORITY,SEVERITY,ASSIGNEE
0,0,0,0,0,0,0,1,122480,janetatchell,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,1,0,1,122481,janetatchell,birt,reportdesigner,2,pc,windowsxp,p3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,1,122546,donfrench,birt,documentation,2,pc,windowsxp,P3,normal,birtdocumentationinbox
0,0,0,0,0,0,0,0,122557,dianapeh,birt,reportviewer,2,pc,windows2000,P3,critical,birtreportviewerinbox
0,0,0,0,0,0,0,1,122561,garyxue,birt,reportengine,2,pc,windows2000,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,122575,janetatchell,birt,reportdesigner,2,pc,windowsxp,p3,enhancement,birtreportdesignerinbox
0,0,0,0,0,0,0,0,122577,janetatchell,birt,reportdesigner,2,pc,windowsxp,p3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,122578,janetatchell,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,122579,janetatchell,birt,reportdesigner,2,pc,windowsxp,P3,minor,birtreportdesignerinbox
0,0,0,0,0,0,0,0,122581,artolaurila,birt,reportviewer,2,pc,windowsxp,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,122584,artolaurila,birt,reportviewer,2,pc,windowsxp,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,122586,wenfengli,birt,chart,2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,122591,xiangli,birt,reportengine,2,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,122594,artolaurila,birt,reportengine,2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,122600,artolaurila,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,122604,suelee,birt,testsuite,2,pc,windowsxp,P3,normal,birttestsuiteinbox
0,0,0,0,0,0,0,0,122605,fangxu,birt,chart,2,pc,windowsxp,P3,major,birtchartinbox
0,0,0,0,0,0,0,0,122606,shashahu,birt,reportdesigner,uns,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,122656,wenbinhe,birt,reportdesigner,uns,pc,windows2000,P3,major,birtreportdesignerinbox
0,0,0,0,0,0,0,1,122659,wenbinhe,birt,report,uns,pc,windows2000,P3,major,birtreportinbox
0,0,0,0,0,0,0,0,122660,jasonweathersby,birt,reportengine,2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,122666,stanleywang,birt,reportengine,2,pc,windows2000,P3,normal,kaishen
0,0,0,0,0,0,0,0,122673,thomasschindl,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,1,0,0,0,0,0,1,122687,jasonweathersby,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,122702,artolaurila,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,122707,artolaurila,birt,reportengine,2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,122708,xiangli,birt,reportengine,2,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,122716,artolaurila,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,122718,xiangli,birt,reportengine,2,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,122722,ysun,birt,reportengine,2,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,122723,fangxu,birt,chart,2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,122729,fangxu,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,122738,shashahu,birt,report,uns,pc,windowsxp,P3,normal,birtreportinbox
0,0,0,0,0,0,0,1,122739,janhendrikscheufen,birt,chart,2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,122745,edsonrichter,birt,reportviewer,2,pc,windows2000,P3,blocker,birtreportviewer
0,0,0,0,0,0,0,0,122753,suelee,birt,testsuite,2,pc,windowsxp,P3,normal,birttestsuiteinbox
0,0,0,0,0,0,0,0,122764,davidtrainor,birt,reportviewer,2,pc,windowsxp,P3,normal,birtreportviewer
0,0,0,0,0,0,0,0,122778,janhendrikscheufen,birt,chart,2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,122789,aletheahannemann,birt,chart,2,pc,windows2000,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,122807,aletheahannemann,birt,chart,2,pc,windows2000,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,122824,sheldonleeloy,birt,chart,2,all,all,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,122831,stanleywang,birt,reportengine,2,pc,windows2000,P3,normal,gliu
0,0,0,0,0,1,0,1,122835,aletheahannemann,birt,chart,2,pc,windows2000,p3,normal,birtchartinbox
0,0,0,0,0,0,0,0,122839,wisan,birt,reportengine,2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,122844,sissizhu,birt,reportviewer,2,pc,windowsxp,P3,critical,birtreportviewerinbox
0,0,0,0,0,1,0,1,122846,wisan,birt,report,2,pc,windowsxp,p3,normal,birtreportinbox
0,0,0,0,0,0,0,0,122847,artolaurila,birt,reportviewer,2,pc,windowsxp,P3,major,birtreportviewer
0,0,0,0,0,0,0,0,122848,suelee,birt,data,2,pc,windowsxp,P3,critical,birtdatainbox
0,1,0,0,0,0,0,1,122850,liwenchen,birt,reportdesigner,uns,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,122854,artolaurila,birt,reportviewer,2,pc,windowsxp,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,122856,jianmei,birt,data,2,pc,windowsxp,P3,normal,birtdatainbox
0,1,0,0,0,0,0,1,122860,fangxu,birt,reportengine,2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,122864,fangxu,birt,chart,2,pc,windowsxp,p3,normal,birtchartinbox
0,0,0,0,0,0,0,0,122865,jluo,birt,dataaccess,2,pc,windows2000,P3,enhancement,linzhu
0,0,0,0,0,0,0,0,122868,artolaurila,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesigner
0,0,0,0,0,0,0,0,122869,artolaurila,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,122871,shashahu,birt,reportengine,uns,pc,windowsxp,p3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,122873,artolaurila,birt,reportdesigner,2,pc,windowsxp,p3,enhancement,birtreportdesignerinbox
0,0,0,0,0,0,0,0,122879,shashahu,birt,reportdesigner,uns,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,122886,liwenchen,birt,reportengine,uns,pc,windowsxp,P3,critical,birtreportengineinbox
0,0,0,0,0,0,0,0,122892,artolaurila,birt,reportdesigner,2,pc,windowsxp,p3,enhancement,birtreportdesignerinbox
0,0,0,0,0,0,0,0,122895,artolaurila,birt,reportengine,2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,122897,shashahu,birt,reportdesigner,uns,pc,windowsxp,P3,major,birtreportdesigner
0,0,0,0,0,0,0,0,122899,liwenchen,birt,reportengine,uns,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,122901,shashahu,birt,report,uns,pc,windowsxp,P3,major,birtreportinbox
0,0,0,0,0,0,0,0,122903,shashahu,birt,chart,uns,pc,windowsxp,P3,major,birtchartinbox
0,0,0,0,0,0,0,0,122907,edsonrichter,birt,reportengine,2,pc,windows2000,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,122941,dianapeh,birt,reportdesigner,2,pc,windows2000,P3,major,birtreportdesignerinbox
0,1,0,0,0,0,0,1,122944,dianapeh,birt,reportdesigner,2,pc,windows2000,P3,major,birtreportdesignerinbox
0,0,0,0,0,0,0,0,122946,natashanayberg,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,122948,natashanayberg,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,122955,aashimagoel,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123034,stanleywang,birt,reportengine,2,pc,windowsxp,P3,major,jluo
0,0,0,0,0,0,0,0,123035,stanleywang,birt,reportengine,2,pc,windowsxp,P3,critical,wyan
0,0,0,0,0,0,0,0,123036,stanleywang,birt,reportengine,2,pc,windowsxp,P3,major,weiyan
0,0,0,0,0,0,0,0,123037,stanleywang,birt,reportengine,2,pc,windowsxp,P3,major,weiyan
0,0,0,0,0,0,0,0,123038,stanleywang,birt,reportengine,2,pc,windowsxp,P3,normal,kaishen
0,0,0,0,0,0,0,1,123042,jianmei,birt,data,2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,123043,suelee,birt,testsuite,2,pc,windowsxp,P3,normal,birttestsuiteinbox
0,0,0,0,0,0,0,0,123044,liwenchen,birt,reportengine,uns,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,123045,suelee,birt,testsuite,2,pc,windowsxp,P3,critical,birttestsuiteinbox
0,0,0,0,0,0,0,0,123046,fangxu,birt,reportengine,2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,123050,wangqiangsheng,birt,reportdesigner,2,pc,windowsxp,P3,enhancement,wangqiangsheng
0,0,0,0,0,0,0,0,123051,jianmei,birt,data,2,pc,windowsxp,P3,enhancement,birtdatainbox
0,0,0,0,0,0,0,0,123053,liwenchen,birt,reportengine,uns,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,123054,janetatchell,birt,reportdesigner,uns,pc,windowsxp,P3,normal,birtreportdesigner
0,0,0,0,0,0,0,0,123055,jianmei,birt,data,2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,123058,artolaurila,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123059,fangxu,birt,chart,2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,123060,artolaurila,birt,reportviewer,2,pc,windowsxp,P3,minor,birtreportviewerinbox
0,0,0,0,0,0,0,0,123063,artolaurila,birt,reportviewer,2,pc,windowsxp,P3,enhancement,birtreportviewerinbox
0,0,0,0,0,0,0,0,123067,liwenchen,birt,reportviewer,uns,pc,windowsxp,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,123068,liwenchen,birt,documentation,uns,pc,all,P3,normal,birtdocumentationinbox
0,0,0,0,0,0,0,0,123069,shashahu,birt,reportviewer,uns,pc,windowsxp,P3,major,birtreportviewerinbox
0,0,0,0,0,0,0,0,123071,liwenchen,birt,reportengine,uns,pc,all,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,123072,artolaurila,birt,reportviewer,2,pc,windowsxp,P3,minor,birtreportviewerinbox
0,0,0,0,0,0,0,0,123077,liwenchen,birt,reportviewer,uns,pc,all,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,123079,liwenchen,birt,reportviewer,uns,pc,windowsxp,P3,major,birtreportviewerinbox
0,0,0,0,0,0,0,0,123082,wisan,birt,reportengine,2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,123083,liwenchen,birt,reportengine,uns,pc,windowsxp,p3,normal,birtreportengineinbox
0,0,0,0,0,0,1,1,123150,garyxue,birt,data,2,pc,windowsxp,P3,normal,jluo
0,1,0,0,0,0,0,1,123151,johnmangan,birt,build,1,pc,windowsxp,P3,enhancement,birtbuildinbox
0,0,0,0,0,0,0,0,123153,garyxue,birt,data,2,pc,windowsxp,P3,normal,jluo
0,0,0,0,0,0,0,1,123157,sheldonleeloy,birt,dataaccess,2,all,all,P3,normal,birtdataaccessinbox
0,0,0,0,0,0,0,0,123174,xiangli,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123181,janetatchell,birt,reportdesigner,uns,pc,windowsxp,P3,normal,birtreportdesigner
0,0,0,0,0,0,0,0,123185,jianmei,birt,reportengine,2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,123186,ysun,birt,reportviewer,2,pc,linux,p3,major,birtreportviewerinbox
0,0,0,0,0,0,0,0,123187,janetatchell,birt,reportdesigner,2,pc,windowsxp,P3,minor,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123192,fangxu,birt,reportdesigner,2,pc,windowsxp,P3,minor,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123195,fangxu,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123201,fangxu,birt,chart,2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,123202,artolaurila,birt,chart,2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,1,123207,mingxiawu,birt,report,2,pc,windowsxp,P3,normal,birtreportinbox
0,0,0,0,0,0,0,0,123208,artolaurila,birt,chart,2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,123213,artolaurila,birt,chart,2,pc,windowsxp,P3,enhancement,birtchartinbox
0,0,0,0,0,0,0,0,123215,xiangli,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesigner
0,0,0,0,0,0,0,0,123216,liwenchen,birt,documentation,uns,pc,windowsxp,P3,normal,birtdocumentationinbox
0,0,0,0,0,0,0,1,123217,jianmei,birt,data,2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,123218,liwenchen,birt,reportviewer,uns,pc,all,P3,major,birtreportviewerinbox
0,0,0,0,0,0,0,0,123219,liwenchen,birt,reportviewer,uns,pc,windowsxp,P3,major,birtreportviewerinbox
0,0,0,0,0,0,0,0,123239,xiangli,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesigner
0,0,0,0,0,0,0,0,123290,briankallay,birt,reportviewer,2,pc,windowsxp,P3,major,birtreportviewerinbox
0,0,0,0,0,0,0,0,123320,aletheahannemann,birt,chart,2,pc,windows2000,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,123340,aletheahannemann,birt,chart,2,pc,windows2000,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,123342,jetthanna,birt,reportengine,2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,123346,janetatchell,birt,reportdesigner,uns,pc,windowsxp,P3,minor,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123349,janetatchell,birt,reportdesigner,uns,pc,windowsxp,P3,normal,birtreportdesigner
0,0,0,0,0,0,0,0,123350,janetatchell,birt,reportdesigner,uns,pc,windowsxp,P3,minor,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123362,junzhai,birt,reportviewer,2,pc,windows2000,P3,enhancement,birtreportviewerinbox
0,0,0,0,0,0,0,0,123368,ysun,birt,reportviewer,2,pc,linux,p3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,123369,jianmei,birt,data,2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,123370,ysun,birt,reportviewer,2,pc,linux,p3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,123371,sissizhu,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123372,jianmei,birt,reportengine,2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,123376,suelee,birt,testsuite,2,pc,windowsxp,P3,normal,birttestsuiteinbox
0,0,0,0,0,0,0,0,123377,jiayingliu,birt,report,2,pc,windowsxp,P3,normal,birtreportinbox
0,0,0,0,0,0,0,0,123380,janetatchell,birt,reportdesigner,uns,pc,windowsxp,P3,enhancement,birtreportdesignerinbox
0,0,0,0,0,0,0,1,123381,mingxiawu,birt,data,2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,123385,fangxu,birt,reportengine,2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,1,123386,ysun,birt,chart,2,pc,linux,P3,critical,birtchartinbox
0,0,0,0,0,0,0,0,123387,ysun,birt,chart,2,pc,linux,P3,critical,birtchartinbox
0,0,0,0,0,0,0,0,123388,fangxu,birt,reportengine,2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,123389,shashahu,birt,data,uns,pc,windowsxp,P3,major,birtdatainbox
0,0,0,0,0,1,0,1,123404,shashahu,birt,reportdesigner,uns,pc,windowsxp,p3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123405,wangqiangsheng,birt,reportdesigner,2,pc,windowsxp,P3,enhancement,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123406,wangqiangsheng,birt,report,2,pc,windowsxp,P3,normal,xuelanli
0,0,0,0,0,0,0,0,123474,janetatchell,birt,build,uns,pc,windowsxp,P3,major,birtbuildinbox
0,0,0,0,0,0,0,0,123480,aletheahannemann,birt,chart,2,pc,windows2000,p3,normal,birtchartinbox
0,0,0,0,0,0,0,0,123481,stanleywang,birt,reportengine,2,pc,windows2000,P3,normal,weiyan
0,0,0,0,0,0,0,0,123482,sheldonleeloy,birt,reportengine,2,all,all,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,123498,petterivmark,birt,reportdesigner,2,pc,windowsxp,P3,major,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123515,dianapeh,birt,reportdesigner,2,pc,windows2000,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123523,petterivmark,birt,reportengine,2,pc,windowsxp,P3,critical,birtreportengineinbox
0,0,0,0,0,0,0,0,123531,dianapeh,birt,reportviewer,2,pc,windows2000,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,1,123540,artolaurila,birt,reportdesigner,2,pc,windowsxp,P3,critical,birtreportdesignerinbox
0,1,0,0,0,1,0,1,123541,shashahu,birt,reportdesigner,uns,pc,windowsxp,p3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123545,xiangli,birt,data,2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,123548,jianzhou,birt,reportengine,2,pc,windows2000,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,123549,jianzhou,birt,data,2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,123550,jianzhou,birt,reportdesigner,2,pc,windows2000,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123552,artolaurila,birt,chart,2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,123554,fangxu,birt,chart,2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,123556,fangxu,birt,chart,2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,123558,fangxu,birt,chart,2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,1,123559,shashahu,birt,data,uns,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,123560,wenbinhe,birt,reportengine,uns,pc,windows2000,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,123561,fangxu,birt,chart,2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,123562,ysun,birt,reportviewer,2,pc,windowsxp,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,123563,fangxu,birt,chart,2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,1,123564,jianmei,birt,data,2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,1,123565,jianmei,birt,data,2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,123566,artolaurila,birt,report,2,pc,windowsxp,P3,normal,birtreportinbox
0,1,0,0,0,0,0,1,123568,sissizhu,birt,reportengine,2,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,123571,sissizhu,birt,reportengine,2,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,1,123575,sissizhu,birt,data,2,pc,windowsxp,P3,major,birtdatainbox
0,0,0,0,0,0,0,0,123576,shashahu,birt,reportengine,uns,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,123578,artolaurila,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesigner
0,0,0,0,0,0,0,1,123618,lukebishop,birt,dataaccess,1,pc,windowsxp,P3,normal,birtdataaccessinbox
0,0,0,0,0,0,0,0,123669,scottrosenbaum,birt,reportdesigner,2,pc,windowsxp,P3,enhancement,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123687,pascalbourgeois,birt,reportviewer,2,pc,windowsxp,P3,major,birtreportviewerinbox
0,0,0,0,0,0,0,0,123690,junzhai,birt,reportviewer,2,pc,windows2000,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,123700,sissizhu,birt,reportengine,2,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,1,123701,calinmedianu,birt,dataaccess,2,pc,windowsxp,P3,major,birtdataaccessinbox
0,0,0,0,0,0,0,0,123704,sissizhu,birt,reportengine,2,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,123705,petterivmark,birt,reportviewer,2,pc,windowsxp,p3,critical,birtreportviewerinbox
0,0,0,0,0,0,0,0,123708,terryryan,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123713,artolaurila,birt,reportengine,2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,123714,artolaurila,birt,reportviewer,2,pc,windowsxp,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,123716,artolaurila,birt,reportviewer,2,pc,windowsxp,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,123719,fangxu,birt,reportengine,2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,123720,artolaurila,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesigner
0,0,0,0,0,0,0,0,123722,xiangli,birt,reportengine,2,pc,windowsxp,p3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,123723,fangxu,birt,reportviewer,2,pc,windowsxp,P3,normal,birtreportviewerinbox
0,1,0,0,0,1,0,1,123725,liwenchen,birt,reportviewer,uns,pc,windowsxp,p3,normal,birtreportviewerinbox
0,1,0,0,0,0,1,1,123726,artolaurila,birt,reportengine,2,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,1,123727,jianmei,birt,data,2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,123731,suelee,birt,testsuite,2,pc,windowsxp,P3,normal,birttestsuiteinbox
0,0,0,0,0,0,0,0,123734,suelee,birt,testsuite,2,pc,windowsxp,P3,normal,birttestsuiteinbox
0,0,0,0,0,0,0,1,123735,jianmei,birt,data,2,pc,windowsxp,P3,enhancement,birtdatainbox
0,0,0,0,0,0,0,0,123736,artolaurila,birt,chart,2,pc,windowsxp,P3,normal,birtchartinbox
0,0,0,0,0,0,0,0,123739,jianmei,birt,reportengine,2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,123741,sissizhu,birt,reportengine,2,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,123743,weiyu,birt,reportengine,uns,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,123796,stanleywang,birt,reportengine,2,all,windows2000,P3,enhancement,wyan
0,0,0,0,0,0,0,0,123798,stanleywang,birt,reportengine,2,pc,windows2000,P3,normal,wyan
0,0,0,0,0,0,0,0,123802,stanleywang,birt,reportengine,2,pc,windows2000,P3,major,weiyan
0,0,0,0,0,0,0,1,123840,garyxue,birt,data,2,all,all,P3,major,gxue
0,0,0,0,0,0,0,0,123854,dianapeh,birt,reportviewer,2,pc,windows2000,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,123870,xiangli,birt,reportengine,2,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,123875,jetthanna,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123876,jetthanna,birt,reportengine,2,pc,windowsxp,p3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,123887,garyxue,birt,reportdesigner,2,pc,windows2000,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,1,123888,garyxue,birt,data,2,pc,windows2000,P3,enhancement,jluo
0,0,0,0,0,0,0,0,123899,xiangli,birt,reportengine,2,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,1,123905,stevebleeke,birt,dataaccess,2,pc,windowsxp,P3,normal,birtdataaccessinbox
0,0,0,0,0,0,0,1,123914,pascalrapicault,birt,documentation,uns,pc,windowsxp,P3,normal,birtdocumentationinbox
0,0,0,0,0,0,1,1,123915,linzhu,birt,data,2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,123918,calinmedianu,birt,reportviewer,2,pc,windowsxp,P3,normal,birtreportviewerinbox
0,0,0,0,0,0,0,0,123923,jianzhou,birt,data,2,pc,windowsxp,P3,normal,birtdatainbox
0,0,0,0,0,0,0,0,123924,jianzhou,birt,reportengine,2,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,123927,liwenchen,birt,reportengine,uns,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,123928,fangxu,birt,data,2,pc,windowsxp,P3,blocker,birtdatainbox
0,0,0,0,0,0,0,0,123929,liwenchen,birt,reportengine,uns,pc,windowsxp,P3,major,birtreportengineinbox
0,1,0,0,0,0,0,1,123930,jianmei,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123931,liwenchen,birt,chart,uns,pc,windowsxp,p3,normal,birtchartinbox
0,0,0,0,0,0,0,0,123932,liwenchen,birt,chart,uns,pc,windowsxp,p3,minor,birtchartinbox
0,0,0,0,0,0,0,0,123933,calinmedianu,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123939,liwenchen,birt,reportengine,uns,pc,windowsxp,P3,major,birtreportengineinbox
0,0,0,0,0,0,0,0,123954,ysun,birt,dataaccess,2,pc,windowsxp,P3,major,birtdataaccessinbox
0,0,0,0,0,0,0,0,123960,liwenchen,birt,chart,uns,pc,windowsxp,p3,normal,birtchartinbox
0,1,0,0,0,0,0,1,123966,fangxu,birt,reportdesigner,2,pc,windowsxp,P3,normal,birtreportdesignerinbox
0,0,0,0,0,0,0,0,123967,liwenchen,birt,reportengine,uns,pc,windowsxp,P3,normal,birtreportengineinbox
0,0,0,0,0,0,0,0,123976,williampohlmann,birt,reportviewer,2,pc,windowsxp,p3,major,birtreportviewerinbox
